TAZ12,Lon,Lat,fueling,year
"6100",-116.290432218708,33.1160252774371,305.976760619005,"2025"
"6101",-116.438925962994,32.7034492318799,158.652100230092,"2025"
"6102",-116.704173911736,33.2411454996252,1664.87818005782,"2025"
"6136",-116.900866675007,32.7236685351833,655.04638587094,"2025"
"6201",-117.353555216783,33.458524117357,865.804738185,"2025"
"6264",-117.255227004675,33.1862084407157,500,"2025"
"6390",-117.192303093249,33.0331613611319,512.467852966016,"2025"
"6518",-117.036648189057,32.7733154243274,812.84634987299,"2025"
"6561",-116.972416936302,32.7148468668414,1480.39952686296,"2025"
"6836",-115.92625092292,32.815208160556,393.696920762803,"2025"
"109",-123.755197379477,41.1541477436378,3000,"2030"
"116",-124.056933434818,40.4424556590573,500,"2030"
"122",-120.592987698823,40.8639250224093,500,"2030"
"129",-121.098611154994,41.596157910438,1500,"2030"
"130",-120.50537088862,41.5761323329595,382.8443853025,"2030"
"156",-122.359142806701,40.9950928788783,19981.5097937037,"2030"
"157",-121.997793569239,40.8695228215215,500,"2030"
"158",-121.513203795865,40.6729642834579,334.215233770335,"2030"
"161",-122.041755606452,41.7974598413151,500,"2030"
