TAZ12,Lon,Lat,i,value,year,dailyCapacity,hourlyCapacity,cost
"257",-123.511530514922,38.9071458741385,"1","1","2040","500","324",1262491
"258",-123.198119488288,38.9628393576288,"1","1","2040","500","324",1262491
"262",-120.136303290594,39.3368468211803,"10","1","2040","20000","2160",16258879
"263",-120.535128119216,39.3930901986849,"10","2","2040","20000","2160",16258879
"268",-120.968429448434,39.1839691814614,"10","1","2040","20000","2160",16258879
"273",-121.003790813055,39.8816399405759,"4","1","2040","1500","324",2509117.08
"276",-121.235650122588,40.2722854949641,"1","1","2040","500","324",1262491
"277",-120.516014343013,39.580688669977,"10","1","2040","20000","2160",16258879
"278",-121.808539266908,40.1955332495693,"4","1","2040","1500","324",2509117.08
"280",-122.330292053655,40.2721818766048,"6","1","2040","5000","648",5947404.11
"286",-121.675320651807,39.6754139359524,"5","1","2040","3000","540",4397993.4
"286",-121.675320651807,39.6754139359524,"3","1","2040","1000","324",1896504
"308",-121.621730964904,38.8940215276172,"10","2","2040","20000","2160",16258879
"309",-121.800555761586,39.1532217658689,"5","2","2040","3000","540",4397993.4
"327",-121.688131442129,38.6340868163096,"10","1","2040","20000","2160",16258879
"330",-121.877082554934,38.8142547409107,"7","1","2040","7500","648",7781636
"331",-122.137491984328,38.7861425665166,"3","1","2040","1000","324",1896504
"335",-121.712210006936,38.556909197357,"10","1","2040","20000","2160",16258879
"345",-121.380663692875,39.146240543838,"1","1","2040","500","324",1262491
"403",-120.976681168372,38.8534670700679,"10","2","2040","20000","2160",16258879
"414",-120.324744326104,38.8305565323631,"10","1","2040","20000","2160",16258879
"420",-120.733007600707,38.8929687729119,"1","1","2040","500","324",1262491
"425",-120.526148108695,38.6028624578985,"6","2","2040","5000","648",5947404.11
"426",-120.592911364922,38.7196830775261,"6","1","2040","5000","648",5947404.11
"429",-121.218074542992,38.7989579585677,"10","1","2040","20000","2160",16258879
"434",-120.474697300892,39.2486513050169,"10","2","2040","20000","2160",16258879
"448",-120.575768406822,39.0866888148945,"9","1","2040","15000","1080",12624651
"457",-121.048270289897,38.9445239942524,"10","1","2040","20000","2160",16258879
"458",-120.983498398755,38.9992686051509,"10","1","2040","20000","2160",16258879
"459",-120.952184539305,39.0656381107162,"2","2","2040","750","324",1649413
"460",-120.115136753353,39.1371697591712,"2","1","2040","750","324",1649413
"500",-121.50073211542,38.5798557076082,"10","1","2040","20000","2160",16258879
"506",-121.467335110454,38.5876624894595,"10","2","2040","20000","2160",16258879
"534",-121.502137803696,38.5683440463928,"10","1","2040","20000","2160",16258879
"546",-121.498076242586,38.5747761601026,"10","1","2040","20000","2160",16258879
"679",-121.547222247885,38.6417847111068,"10","2","2040","20000","2160",16258879
"705",-121.204614951795,38.6148400540031,"10","1","2040","20000","2160",16258879
"715",-121.625620682018,38.1702973354452,"10","1","2040","20000","2160",16258879
"740",-121.355503492248,38.2762546399212,"10","1","2040","20000","2160",16258879
"742",-121.278113561835,38.2908557249288,"10","1","2040","20000","2160",16258879
"766",-121.409959903451,38.5487678929055,"1","1","2040","500","324",1262491
"800",-122.272104741154,38.2709058761195,"10","1","2040","20000","2160",16258879
"801",-122.277297690872,38.2213070395844,"2","2","2040","750","324",1649413
"803",-122.304669514121,38.626594073059,"2","1","2040","750","324",1649413
"817",-122.219651723292,38.3989157785147,"10","1","2040","20000","2160",16258879
"818",-122.35912575159,38.3827363036691,"5","1","2040","3000","540",4397993.4
"819",-122.368227879914,38.2815885403293,"10","1","2040","20000","2160",16258879
"829",-121.800333120393,38.4226701653643,"10","1","2040","20000","2160",16258879
"858",-122.166125129309,38.2540563838418,"4","2","2040","1500","324",2509117.08
"858",-122.166125129309,38.2540563838418,"10","1","2040","20000","2160",16258879
"877",-121.977703574752,38.1573677714284,"10","1","2040","20000","2160",16258879
"887",-123.218622980784,38.6322674554832,"4","1","2040","1500","324",2509117.08
"887",-123.218622980784,38.6322674554832,"1","1","2040","500","324",1262491
"888",-122.822270828278,38.7299133905846,"6","1","2040","5000","648",5947404.11
"895",-122.960106445359,38.518595563279,"9","1","2040","15000","1080",12624651
"906",-122.7834662554,38.1630636588719,"9","1","2040","15000","1080",12624651
"923",-122.520552232457,37.9610287587317,"2","1","2040","750","324",1649413
"935",-122.497077312202,37.9559523409793,"10","1","2040","20000","2160",16258879
"983",-122.54672852134,38.2190105926224,"9","1","2040","15000","1080",12624651
"1161",-122.4082127889,37.72639049825,"10","1","2040","20000","2160",16258879
"1210",-122.414118649336,37.5345521215456,"10","1","2040","20000","2160",16258879
"1222",-122.483905786205,37.6361470471677,"10","1","2040","20000","2160",16258879
"1225",-122.470156071302,37.6028572415311,"3","3","2040","1000","324",1896504
"1283",-122.299910594892,37.2903668424745,"10","1","2040","20000","2160",16258879
"1283",-122.299910594892,37.2903668424745,"7","1","2040","7500","648",7781636
"1314",-121.819115151108,37.8322896653234,"10","1","2040","20000","2160",16258879
"1319",-122.153272293955,38.0162324480831,"10","1","2040","20000","2160",16258879
"1352",-121.840823058496,38.0173698534466,"10","1","2040","20000","2160",16258879
"1365",-121.632263702073,37.8819063487158,"10","2","2040","20000","2160",16258879
"1480",-122.308439123972,37.8015331211233,"10","1","2040","20000","2160",16258879
"1513",-122.30420367807,37.8191455315228,"9","1","2040","15000","1080",12624651
"1586",-122.29820103201,37.8419041433694,"10","1","2040","20000","2160",16258879
"1634",-122.011626428201,37.5532092707377,"4","6","2040","1500","324",2509117.08
"1638",-122.090288459037,37.5497571558715,"1","1","2040","500","324",1262491
"1665",-122.083155462439,37.6739175963582,"6","1","2040","5000","648",5947404.11
"1672",-121.989909283744,37.6501706443344,"10","2","2040","20000","2160",16258879
"1686",-121.807375562733,37.5568373763309,"10","1","2040","20000","2160",16258879
"1702",-122.049726401993,37.4164727492709,"9","1","2040","15000","1080",12624651
"1734",-122.064801454037,37.3980540231485,"9","1","2040","15000","1080",12624651
"1786",-121.969752096036,37.2437639864242,"10","1","2040","20000","2160",16258879
"1790",-121.993427670196,37.221227893661,"2","2","2040","750","324",1649413
"1796",-121.973765460631,37.4414115045493,"10","1","2040","20000","2160",16258879
"1850",-121.89986419762,37.3462081373769,"7","1","2040","7500","648",7781636
"1850",-121.89986419762,37.3462081373769,"9","1","2040","15000","1080",12624651
"1850",-121.89986419762,37.3462081373769,"8","1","2040","10000","1080",9652630
"1908",-121.6336266013,37.1171151237266,"3","4","2040","1000","324",1896504
"1944",-121.515854373978,37.2357884174404,"10","1","2040","20000","2160",16258879
"2003",-121.182289943771,37.9347984749818,"10","5","2040","20000","2160",16258879
"2103",-121.302980768737,37.8350228078353,"10","1","2040","20000","2160",16258879
"2114",-121.453225587472,37.6113436116689,"10","1","2040","20000","2160",16258879
"2119",-121.077666676359,38.1160988621884,"10","1","2040","20000","2160",16258879
"2121",-121.138948452097,37.9959724834667,"7","1","2040","7500","648",7781636
"2127",-121.114934764578,37.7551238096651,"10","1","2040","20000","2160",16258879
"2129",-121.207511989611,37.7219260374219,"10","8","2040","20000","2160",16258879
"2133",-121.458026689971,37.921840478373,"10","1","2040","20000","2160",16258879
"2208",-121.311387632705,37.4888211038607,"10","1","2040","20000","2160",16258879
"2210",-121.135659266026,37.6349727797727,"10","1","2040","20000","2160",16258879
"2215",-120.88971210717,37.5082736556468,"10","1","2040","20000","2160",16258879
"2217",-120.858884820413,37.5296821239459,"10","1","2040","20000","2160",16258879
"2224",-120.609430876517,37.6492521727898,"10","1","2040","20000","2160",16258879
"2227",-120.830169988109,37.8866418267492,"10","1","2040","20000","2160",16258879
"2230",-120.864721398048,37.7410052927955,"10","1","2040","20000","2160",16258879
"2239",-120.94869709746,37.6601321737401,"10","1","2040","20000","2160",16258879
"2247",-121.014327485668,37.6710898322534,"10","1","2040","20000","2160",16258879
"2252",-121.008194070593,37.7002155828435,"10","1","2040","20000","2160",16258879
"2305",-121.018959744884,37.0945543963309,"10","1","2040","20000","2160",16258879
"2310",-120.645877326591,37.1783649815002,"10","1","2040","20000","2160",16258879
"2311",-120.903713397097,37.205457186913,"10","1","2040","20000","2160",16258879
"2313",-120.738775440195,37.0050153091889,"10","1","2040","20000","2160",16258879
"2313",-120.738775440195,37.0050153091889,"1","1","2040","500","324",1262491
"2320",-120.695203516447,37.3991469423745,"10","1","2040","20000","2160",16258879
"2323",-120.805122052661,37.3389480741047,"10","1","2040","20000","2160",16258879
"2324",-120.483074345704,37.4928411171191,"10","2","2040","20000","2160",16258879
"2330",-120.63657991278,37.3446675440169,"8","1","2040","10000","1080",9652630
"2331",-120.455441018462,37.298216164279,"9","1","2040","15000","1080",12624651
"2478",-119.782721748134,36.737094780275,"10","1","2040","20000","2160",16258879
"2478",-119.782721748134,36.737094780275,"6","1","2040","5000","648",5947404.11
"2489",-119.74539568899,36.660414535898,"9","1","2040","15000","1080",12624651
"2501",-119.699335399183,36.6818554358624,"3","1","2040","1000","324",1896504
"2507",-119.022964865082,37.1720303365142,"4","3","2040","1500","324",2509117.08
"2509",-118.869473985197,36.8217556084848,"9","1","2040","15000","1080",12624651
"2518",-119.682397429884,36.4759448890163,"9","1","2040","15000","1080",12624651
"2520",-119.780426196987,36.5478295507938,"1","1","2040","500","324",1262491
"2522",-120.137297453858,36.6326706605326,"3","1","2040","1000","324",1896504
"2525",-120.385925960671,36.5510125078256,"10","1","2040","20000","2160",16258879
"2529",-120.636340775124,36.7886757915198,"10","1","2040","20000","2160",16258879
"2529",-120.636340775124,36.7886757915198,"9","1","2040","15000","1080",12624651
"2530",-120.103126519148,36.1678862984166,"1","1","2040","500","324",1262491
"2532",-120.159781329275,36.3251277422132,"7","1","2040","7500","648",7781636
"2545",-119.975120194572,36.8544343618095,"9","1","2040","15000","1080",12624651
"2551",-120.252754820434,37.0149914965006,"4","1","2040","1500","324",2509117.08
"2566",-119.884722021432,37.1674242425393,"9","1","2040","15000","1080",12624651
"2572",-119.554107522292,37.1487486693221,"9","1","2040","15000","1080",12624651
"2574",-119.982422214234,36.8992007791671,"9","1","2040","15000","1080",12624651
"2602",-119.738133265073,35.9479724131564,"4","1","2040","1500","324",2509117.08
"2603",-120.081393748537,35.9035193650157,"1","1","2040","500","324",1262491
"2703",-119.294506709268,36.3303654933247,"2","1","2040","750","324",1649413
"2713",-118.499387088127,36.2642132788348,"8","1","2040","10000","1080",9652630
"2714",-119.033666397429,36.5578256025278,"4","1","2040","1500","324",2509117.08
"2726",-119.138016301703,36.1682100392086,"10","1","2040","20000","2160",16258879
"2739",-119.392977656364,35.8903643796445,"2","1","2040","750","324",1649413
"2739",-119.392977656364,35.8903643796445,"1","1","2040","500","324",1262491
"2742",-119.45024563927,36.2076824365024,"5","1","2040","3000","540",4397993.4
"2743",-119.420404132658,36.0606743103592,"7","1","2040","7500","648",7781636
"2772",-118.798331010016,35.943384808599,"4","1","2040","1500","324",2509117.08
"2784",-119.30371794121,36.2799742940928,"1","2","2040","500","324",1262491
"2795",-118.783357320161,34.9797010783239,"10","1","2040","20000","2160",16258879
"2824",-118.931121736459,35.3272128069404,"9","1","2040","15000","1080",12624651
"2824",-118.931121736459,35.3272128069404,"10","4","2040","20000","2160",16258879
"2828",-119.110902569104,35.3340151500372,"10","1","2040","20000","2160",16258879
"2836",-118.956890217024,35.3599301736916,"10","1","2040","20000","2160",16258879
"2886",-119.012140786811,35.3031439057395,"10","1","2040","20000","2160",16258879
"2893",-119.038837256933,35.2624633626764,"10","1","2040","20000","2160",16258879
"2900",-119.150401623275,34.9473229582053,"10","2","2040","20000","2160",16258879
"2904",-117.880164893465,34.9084872032804,"2","1","2040","750","324",1649413
"2912",-118.464084346732,34.980430673458,"10","1","2040","20000","2160",16258879
"2913",-118.432042568625,35.1190716475852,"1","1","2040","500","324",1262491
"2914",-119.767704460078,35.6479415948574,"1","3","2040","500","324",1262491
"2915",-118.841675595596,35.6576891087084,"3","1","2040","1000","324",1896504
"2916",-119.418944195038,35.3960943575544,"10","1","2040","20000","2160",16258879
"2918",-118.684352453533,35.4404061923745,"1","1","2040","500","324",1262491
"2923",-118.17727782098,35.5947531857608,"5","1","2040","3000","540",4397993.4
"2923",-118.17727782098,35.5947531857608,"1","1","2040","500","324",1262491
"2931",-117.935588992965,35.2508199420292,"9","1","2040","15000","1080",12624651
"2931",-117.935588992965,35.2508199420292,"1","1","2040","500","324",1262491
"2934",-117.780318334342,35.1804827993342,"1","1","2040","500","324",1262491
"2935",-118.337814221164,35.2801940255313,"10","1","2040","20000","2160",16258879
"2947",-119.503039394754,35.2672331211903,"5","2","2040","3000","540",4397993.4
"2949",-119.195697139978,35.6433699474497,"9","1","2040","15000","1080",12624651
"3000",-119.820603803423,38.597094081245,"9","1","2040","15000","1080",12624651
"3004",-120.933979846297,38.4175792086332,"7","1","2040","7500","648",7781636
"3008",-120.450844599841,38.3384954865487,"4","1","2040","1500","324",2509117.08
"3010",-120.710039587374,38.0219900587912,"5","1","2040","3000","540",4397993.4
"3012",-120.51626277962,38.1004744686828,"8","1","2040","10000","1080",9652630
"3013",-117.328777996373,36.4460848855241,"5","1","2040","3000","540",4397993.4
"3014",-118.286446877807,37.3172240688691,"3","1","2040","1000","324",1896504
"3018",-119.723391382274,37.6706679769965,"3","1","2040","1000","324",1896504
"3019",-120.183540016953,37.5952158760793,"3","1","2040","1000","324",1896504
"3020",-120.025456844301,37.3754860789222,"6","1","2040","5000","648",5947404.11
"3021",-119.203393590944,38.1671371795063,"3","1","2040","1000","324",1896504
"3022",-118.519674002668,37.6917935398911,"1","1","2040","500","324",1262491
"3029",-119.988986491895,38.2028029889458,"1","2","2040","500","324",1262491
"3030",-119.691848566942,37.9432606870394,"1","1","2040","500","324",1262491
"3034",-120.43422150028,37.7738081179365,"1","1","2040","500","324",1262491
"3100",-120.969547222813,36.5275658678316,"3","2","2040","1000","324",1896504
"3101",-121.522474911746,36.8328393148974,"10","1","2040","20000","2160",16258879
"3121",-122.018212107149,37.0235211349695,"10","1","2040","20000","2160",16258879
"3137",-121.94674849136,36.9911082165316,"1","9","2040","500","324",1262491
"3211",-121.451295679041,36.3477051989184,"7","1","2040","7500","648",7781636
"3216",-121.785269373638,36.7095585154616,"10","1","2040","20000","2160",16258879
"3252",-120.910810052476,35.9605171998839,"9","1","2040","15000","1080",12624651
"3301",-119.987896653595,35.2280107839926,"1","1","2040","500","324",1262491
"3303",-120.885732604978,35.6912579933363,"5","1","2040","3000","540",4397993.4
"3317",-120.615869662167,35.1463254138612,"6","1","2040","5000","648",5947404.11
"3324",-120.79052213703,35.3331866095589,"8","1","2040","10000","1080",9652630
"3362",-120.032558934441,34.703891202709,"4","1","2040","1500","324",2509117.08
"3363",-120.272681241429,34.5336955197478,"6","1","2040","5000","648",5947404.11
"3364",-120.020260668448,34.5540054410697,"7","1","2040","7500","648",7781636
"3385",-120.398762231821,34.9573496770783,"7","1","2040","7500","648",7781636
"3400",-119.14444167002,34.6387778665453,"10","1","2040","20000","2160",16258879
"3410",-118.796347537522,34.421256824616,"9","1","2040","15000","1080",12624651
"3433",-119.156368616334,34.1852439968245,"8","1","2040","10000","1080",9652630
"3452",-119.021389590792,34.3069933463154,"10","1","2040","20000","2160",16258879
"3501",-118.851725942679,34.1544580895014,"10","1","2040","20000","2160",16258879
"3602",-117.863719280165,34.2984142808029,"10","1","2040","20000","2160",16258879
"3627",-117.973544177759,34.7492445733967,"10","1","2040","20000","2160",16258879
"3628",-117.760267982291,34.6863091808921,"8","1","2040","10000","1080",9652630
"3629",-117.89173052486,34.6024526629593,"7","1","2040","7500","648",7781636
"3681",-118.408222720288,34.499586567957,"10","1","2040","20000","2160",16258879
"3692",-118.295530885329,34.3610479384464,"10","2","2040","20000","2160",16258879
"3699",-118.635989122871,34.6336006686388,"10","1","2040","20000","2160",16258879
"3725",-118.575645706117,34.2868308272977,"10","2","2040","20000","2160",16258879
"3802",-118.63761975779,34.0552208090577,"10","1","2040","20000","2160",16258879
"3822",-118.530411156452,34.1647330588885,"5","1","2040","3000","540",4397993.4
"3822",-118.530411156452,34.1647330588885,"10","1","2040","20000","2160",16258879
"3987",-118.259789700182,34.1559823679703,"10","4","2040","20000","2160",16258879
"3990",-118.231345208412,34.1568512716477,"10","2","2040","20000","2160",16258879
"4023",-118.268323854909,34.088080550352,"10","3","2040","20000","2160",16258879
"4177",-118.070568118853,34.0135623885268,"10","1","2040","20000","2160",16258879
"4195",-117.991687166061,34.0715155897052,"9","2","2040","15000","1080",12624651
"4220",-118.31314265128,34.0183227084892,"10","1","2040","20000","2160",16258879
"4277",-118.180785742523,33.9440640349565,"10","5","2040","20000","2160",16258879
"4442",-118.424609271751,34.0036921480552,"10","1","2040","20000","2160",16258879
"4547",-118.373885250537,33.9540321067406,"10","3","2040","20000","2160",16258879
"4618",-118.243695806709,33.8119855121409,"10","3","2040","20000","2160",16258879
"4622",-118.23638607237,33.8346288189,"10","4","2040","20000","2160",16258879
"4838",-118.019352448395,33.8838019547214,"9","1","2040","15000","1080",12624651
"4838",-118.019352448395,33.8838019547214,"8","1","2040","10000","1080",9652630
"4856",-118.140714603077,33.9258359202865,"10","1","2040","20000","2160",16258879
"4916",-117.938110012158,34.0621470608439,"10","2","2040","20000","2160",16258879
"5004",-117.834299997404,34.1179268277755,"10","1","2040","20000","2160",16258879
"5050",-117.716407681063,34.1144825988642,"9","1","2040","15000","1080",12624651
"5055",-117.759220651964,34.0827648185871,"10","1","2040","20000","2160",16258879
"5101",-117.283558694141,35.3859426272637,"9","1","2040","15000","1080",12624651
"5101",-117.283558694141,35.3859426272637,"10","13","2040","20000","2160",16258879
"5110",-117.123059494058,34.9397787534851,"10","2","2040","20000","2160",16258879
"5111",-116.882461709058,34.9792277469684,"10","7","2040","20000","2160",16258879
"5113",-117.217974865666,34.4490955194128,"10","1","2040","20000","2160",16258879
"5122",-117.335899977059,34.5154790900896,"7","1","2040","7500","648",7781636
"5130",-117.321093516637,34.4603138349778,"10","1","2040","20000","2160",16258879
"5134",-117.359304939809,34.3968016479881,"10","1","2040","20000","2160",16258879
"5138",-115.46865474482,34.9341607638801,"10","6","2040","20000","2160",16258879
"5139",-115.854705571636,35.3999329883185,"10","1","2040","20000","2160",16258879
"5140",-116.600165334143,35.4378697094107,"10","2","2040","20000","2160",16258879
"5141",-116.137891741266,34.4587286968299,"10","1","2040","20000","2160",16258879
"5142",-116.243848776799,34.0792339816679,"10","1","2040","20000","2160",16258879
"5144",-116.597547636965,34.3658095836312,"10","1","2040","20000","2160",16258879
"5146",-115.873072280476,34.1547120022446,"10","1","2040","20000","2160",16258879
"5148",-114.802781067676,34.5052103801359,"10","3","2040","20000","2160",16258879
"5157",-116.864603238637,34.1396883625477,"10","1","2040","20000","2160",16258879
"5158",-117.382061424215,34.8071658056363,"10","1","2040","20000","2160",16258879
"5160",-116.993017791236,34.6370083569501,"10","1","2040","20000","2160",16258879
"5162",-117.076084738686,34.0110264841428,"9","1","2040","15000","1080",12624651
"5183",-117.367941973897,34.4115944500425,"10","1","2040","20000","2160",16258879
"5194",-115.44571870322,34.2568403214839,"10","1","2040","20000","2160",16258879
"5195",-116.440648697204,34.8449949462717,"10","17","2040","20000","2160",16258879
"5199",-117.563291588792,34.3424727961093,"9","1","2040","15000","1080",12624651
"5205",-117.703352050553,33.9709326478646,"9","1","2040","15000","1080",12624651
"5206",-117.695642494353,33.9286025685133,"10","5","2040","20000","2160",16258879
"5273",-117.521284900962,34.1233616518377,"10","1","2040","20000","2160",16258879
"5310",-117.471075966127,34.0564816055619,"10","1","2040","20000","2160",16258879
"5317",-117.394377230289,34.182499704916,"10","1","2040","20000","2160",16258879
"5325",-117.42674439696,34.0718924910769,"10","1","2040","20000","2160",16258879
"5409",-117.36194643488,33.9200509145491,"10","1","2040","20000","2160",16258879
"5464",-117.551210947831,33.870922324601,"7","1","2040","7500","648",7781636
"5482",-117.316643084454,33.9435571480455,"10","1","2040","20000","2160",16258879
"5517",-117.166368413146,33.7191299192946,"10","1","2040","20000","2160",16258879
"5517",-117.166368413146,33.7191299192946,"8","1","2040","10000","1080",9652630
"5518",-117.080954164234,33.7222011432295,"1","1","2040","500","324",1262491
"5523",-117.405570245519,33.5757245908217,"10","2","2040","20000","2160",16258879
"5544",-117.156134932514,33.5670024218453,"9","1","2040","15000","1080",12624651
"5560",-117.204001031173,33.9455374891184,"10","1","2040","20000","2160",16258879
"5579",-117.250061808725,33.8029495454304,"10","1","2040","20000","2160",16258879
"5586",-117.194222586059,33.9066418025949,"10","1","2040","20000","2160",16258879
"5594",-117.229800384144,33.9434959165952,"10","2","2040","20000","2160",16258879
"5600",-115.604774591728,33.2376659836729,"6","1","2040","5000","648",5947404.11
"5601",-115.414596307799,32.9907854099583,"10","1","2040","20000","2160",16258879
"5601",-115.414596307799,32.9907854099583,"9","3","2040","15000","1080",12624651
"5604",-115.360597357956,32.8215996816036,"9","1","2040","15000","1080",12624651
"5608",-115.514665579619,32.749374746786,"10","3","2040","20000","2160",16258879
"5609",-115.55400083667,32.7825114569184,"7","1","2040","7500","648",7781636
"5611",-115.588680376206,32.6912774472057,"1","1","2040","500","324",1262491
"5614",-114.998545332192,33.0746190033165,"10","3","2040","20000","2160",16258879
"5615",-115.87060216784,33.1596630043049,"10","1","2040","20000","2160",16258879
"5616",-115.55557898055,32.867767084839,"2","1","2040","750","324",1649413
"5621",-116.43456879401,33.699351882628,"10","6","2040","20000","2160",16258879
"5624",-117.091200707386,33.9730684088259,"10","2","2040","20000","2160",16258879
"5633",-116.878824818914,33.9327189381839,"1","1","2040","500","324",1262491
"5634",-116.928800870507,33.936874692539,"4","1","2040","1500","324",2509117.08
"5636",-116.764300994005,33.6302219056992,"10","1","2040","20000","2160",16258879
"5636",-116.764300994005,33.6302219056992,"3","1","2040","1000","324",1896504
"5657",-116.246893707465,33.7934632392695,"2","3","2040","750","324",1649413
"5661",-116.150325053454,33.6868157346315,"10","1","2040","20000","2160",16258879
"5664",-115.880472974366,33.5026154009068,"1","1","2040","500","324",1262491
"5665",-116.152827890945,33.5265770951924,"10","1","2040","20000","2160",16258879
"5668",-115.582296891338,33.8812406589577,"10","6","2040","20000","2160",16258879
"5669",-114.653336374328,33.5361198240549,"10","1","2040","20000","2160",16258879
"5670",-114.56033776347,33.661220341718,"4","1","2040","1500","324",2509117.08
"5671",-116.393483927851,33.7893871195965,"3","2","2040","1000","324",1896504
"5675",-116.338604792653,33.7955264133332,"10","1","2040","20000","2160",16258879
"5680",-115.903636499254,33.7283287638992,"10","2","2040","20000","2160",16258879
"5681",-114.738447232203,33.8118437542552,"10","2","2040","20000","2160",16258879
"5692",-116.120301252693,33.6390747527975,"10","1","2040","20000","2160",16258879
"5693",-115.151865509688,33.7252445010949,"10","1","2040","20000","2160",16258879
"5698",-116.974842913794,33.4512681676457,"10","1","2040","20000","2160",16258879
"5734",-117.852848334469,33.8371998015635,"10","1","2040","20000","2160",16258879
"5738",-117.825502311614,33.8068456488238,"10","1","2040","20000","2160",16258879
"5770",-117.87120419417,33.885783788364,"10","1","2040","20000","2160",16258879
"5785",-117.771400838312,33.8785878396475,"10","1","2040","20000","2160",16258879
"5786",-117.812476652612,33.9225923339992,"10","1","2040","20000","2160",16258879
"5800",-117.968106807783,33.6465243097135,"10","1","2040","20000","2160",16258879
"5805",-117.98977211796,33.7409210603358,"10","1","2040","20000","2160",16258879
"5844",-117.981095058206,33.7141672132698,"10","3","2040","20000","2160",16258879
"5844",-117.981095058206,33.7141672132698,"1","5","2040","500","324",1262491
"5878",-118.019452083323,33.8171949653672,"10","1","2040","20000","2160",16258879
"5900",-117.783272033275,33.6034891603085,"10","1","2040","20000","2160",16258879
"5908",-117.867245707009,33.6321747224337,"10","1","2040","20000","2160",16258879
"5924",-117.825160887798,33.6777366662481,"10","1","2040","20000","2160",16258879
"5926",-117.775041059615,33.6725087926836,"10","1","2040","20000","2160",16258879
"5930",-117.686700929889,33.7124514217106,"10","1","2040","20000","2160",16258879
"5946",-117.891032348744,33.7003776801501,"10","1","2040","20000","2160",16258879
"6010",-117.666309759839,33.506807320275,"10","1","2040","20000","2160",16258879
"6012",-117.706945878182,33.5133597164491,"10","1","2040","20000","2160",16258879
"6013",-117.68849266162,33.5277679597808,"10","1","2040","20000","2160",16258879
"6023",-117.653235850327,33.6378640885807,"10","1","2040","20000","2160",16258879
"6024",-117.662954886583,33.6427734964305,"10","1","2040","20000","2160",16258879
"6099",-116.335421019885,33.5106594151111,"10","1","2040","20000","2160",16258879
"6100",-116.290432218708,33.1160252774371,"10","1","2040","20000","2160",16258879
"6101",-116.438925962994,32.7034492318799,"6","1","2040","5000","648",5947404.11
"6102",-116.704173911736,33.2411454996252,"10","2","2040","20000","2160",16258879
"6104",-116.938732911318,32.9046391633947,"7","2","2040","7500","648",7781636
"6105",-116.840835698964,32.9160094927722,"7","1","2040","7500","648",7781636
"6133",-116.793658740018,32.6693964691174,"10","1","2040","20000","2160",16258879
"6136",-116.900866675007,32.7236685351833,"10","1","2040","20000","2160",16258879
"6201",-117.353555216783,33.458524117357,"10","1","2040","20000","2160",16258879
"6202",-117.103494010716,33.1227941377949,"10","1","2040","20000","2160",16258879
"6205",-117.274662315425,33.2706453581687,"10","1","2040","20000","2160",16258879
"6237",-117.31882389408,33.1919728750894,"10","1","2040","20000","2160",16258879
"6252",-117.250695191984,33.2451543742708,"10","1","2040","20000","2160",16258879
"6256",-117.273913609269,33.2287718676721,"10","1","2040","20000","2160",16258879
"6264",-117.255227004675,33.1862084407157,"7","1","2040","7500","648",7781636
"6264",-117.255227004675,33.1862084407157,"10","1","2040","20000","2160",16258879
"6292",-117.148701910169,33.1112122762665,"3","3","2040","1000","324",1896504
"6354",-117.21568178374,32.8886930182561,"9","1","2040","15000","1080",12624651
"6390",-117.192303093249,33.0331613611319,"6","1","2040","5000","648",5947404.11
"6390",-117.192303093249,33.0331613611319,"10","1","2040","20000","2160",16258879
"6518",-117.036648189057,32.7733154243274,"10","4","2040","20000","2160",16258879
"6532",-116.955430962992,32.8220794324128,"10","1","2040","20000","2160",16258879
"6561",-116.972416936302,32.7148468668414,"10","1","2040","20000","2160",16258879
"6566",-117.019984949663,32.7067469438359,"10","1","2040","20000","2160",16258879
"6569",-117.066693714794,32.7397165456612,"10","1","2040","20000","2160",16258879
"6577",-117.019567521822,32.7249964951613,"10","1","2040","20000","2160",16258879
"6836",-115.92625092292,32.815208160556,"10","1","2040","20000","2160",16258879
"6840",-117.186547471919,33.4704680364394,"10","2","2040","20000","2160",16258879
"6906",-117.122195219627,32.8271397888933,"10","1","2040","20000","2160",16258879
"109",-123.755197379477,41.1541477436378,"10","2","2045","20000","2160",16258879
"116",-124.056933434818,40.4424556590573,"7","1","2045","7500","648",7781636
"122",-120.592987698823,40.8639250224093,"7","1","2045","7500","648",7781636
"127",-120.152709166283,40.13067992378,"7","1","2045","7500","648",7781636
"127",-120.152709166283,40.13067992378,"10","1","2045","20000","2160",16258879
"129",-121.098611154994,41.596157910438,"10","1","2045","20000","2160",16258879
"130",-120.50537088862,41.5761323329595,"1","1","2045","500","324",1262491
"137",-122.658114303739,40.5520481349625,"10","1","2045","20000","2160",16258879
"139",-122.340347226887,40.6022176042863,"10","4","2045","20000","2160",16258879
"150",-122.364343087107,40.6739851895282,"10","1","2045","20000","2160",16258879
"152",-122.010535385645,40.5273529792685,"10","4","2045","20000","2160",16258879
"156",-122.359142806701,40.9950928788783,"10","1","2045","20000","2160",16258879
"157",-121.997793569239,40.8695228215215,"10","1","2045","20000","2160",16258879
"158",-121.513203795865,40.6729642834579,"4","1","2045","1500","324",2509117.08
"161",-122.041755606452,41.7974598413151,"9","1","2045","15000","1080",12624651
"162",-122.475503414042,41.8891099632226,"10","1","2045","20000","2160",16258879
"163",-123.335680907067,41.7447460048882,"1","1","2045","500","324",1262491
