"","TAZ12","fueling","year"
"104",2566,2201.23928653259,2030
"105",2602,500,2030
"106",2713,1000,2030
"107",2714,500,2030
"108",2726,2962.94779957886,2030
"109",2739,500,2030
"110",2742,500,2030
"111",2772,438.953279874117,2030
"112",2795,5000,2030
"113",2824,500,2030
"114",2893,20000,2030
"115",2900,500,2030
"116",2904,467.180492351287,2030
"117",2912,19469.0643364511,2030
"118",2914,500,2030
"119",2915,1000,2030
"120",2918,500,2030
"121",2923,465.533711996641,2030
"122",2931,500,2030
"123",2934,99.617879554702,2030
"124",2935,500,2030
"125",2947,500,2030
"126",2949,1500,2030
"127",3000,500,2030
"128",3004,707.723468801575,2030
"129",3012,750,2030
"130",3013,347.080275628437,2030
"131",3014,106.703091418303,2030
"132",3018,500,2030
"133",3019,297.512371865281,2030
"134",3020,1500,2030
"135",3021,213.941687285579,2030
"136",3022,218.335531189883,2030
"137",3029,262.188683735832,2030
"138",3030,454.452821096789,2030
"139",3034,72.644289975153,2030
"140",3100,500,2030
"141",3101,5000,2030
"142",3121,1584.15296277319,2030
"143",3211,750,2030
"144",3216,1000,2030
"145",3252,976.066619732334,2030
"146",3301,459.857665893178,2030
"147",3303,500,2030
"148",3324,1000,2030
"149",3362,386.132264362928,2030
"150",3363,500,2030
"151",3364,579.226883974616,2030
"152",3385,1161.73323472985,2030
"153",3400,500,2030
"154",3452,4392.93991839138,2030
"155",3501,500,2030
"156",3602,132.314001841975,2030
"157",3627,3000,2030
"158",3628,500,2030
"159",3692,15000,2030
"160",3699,500,2030
"161",3725,8000,2030
"162",3822,352.534127788517,2030
"163",4023,20000,2030
"164",4277,4292.12199330733,2030
"165",4547,19231.5498210493,2030
"166",4622,20000,2030
"167",4916,10000,2030
"168",5055,2000,2030
"169",5101,20000,2030
"170",5110,37609.2665852918,2030
"171",5130,1075.77904076697,2030
"172",5138,10000,2030
"173",5139,500,2030
"174",5140,20000,2030
"175",5142,270.481199425789,2030
"176",5144,20000,2030
"177",5146,500,2030
"178",5148,14734.8721632801,2030
"179",5157,500,2030
"180",5158,750,2030
"181",5160,20000,2030
"182",5194,15000,2030
"183",5195,19542.885752983,2030
"184",5199,1154.7905117654,2030
"185",5206,20000,2030
"186",5310,9650.51004700346,2030
"187",5317,1141.68394560247,2030
"188",5517,500,2030
"189",5523,1000,2030
"190",5579,6965.99299521116,2030
"191",5594,20452.3007656449,2030
"192",5600,500,2030
"193",5601,14993.4499543761,2030
"194",5614,16500,2030
"195",5615,157.505593546043,2030
"196",5624,3500,2030
"197",5636,20000,2030
"198",5665,2759.93443235275,2030
"199",5668,13802.579200895,2030
"200",5675,1500,2030
"201",5681,500,2030
"202",5693,15000,2030
"203",5786,18056.2620650494,2030
"204",5805,1222.46330234429,2030
"205",5900,20000,2030
"206",5908,3000,2030
"207",5930,750.000000000002,2030
"208",6010,19744.2700540783,2030
"209",6099,500,2030
"210",6100,500,2030
"211",6101,500,2030
"212",6102,14701.2327615646,2030
"213",6136,15750,2030
"214",6201,14685.4113831288,2030
"215",6264,2669.30253744797,2030
"216",6390,7500,2030
"217",6518,14799.3106769837,2030
"218",6561,1500,2030
"219",6836,1250,2030
"220",6840,7226.42623785706,2030
