TAZ12,Lon,Lat,fueling,year
"2530",-120.103126519148,36.1678862984166,118.415978055465,"2030"
"2532",-120.159781329275,36.3251277422132,277.343594118285,"2030"
"2551",-120.252754820434,37.0149914965006,750,"2030"
"2566",-119.884722021432,37.1674242425393,500,"2030"
"2602",-119.738133265073,35.9479724131564,374.72747347553,"2030"
"2713",-118.499387088127,36.2642132788348,433.720126731486,"2030"
"2714",-119.033666397429,36.5578256025278,379.217508950463,"2030"
"2726",-119.138016301703,36.1682100392086,600.879402480305,"2030"
"2739",-119.392977656364,35.8903643796445,500,"2030"
"2742",-119.45024563927,36.2076824365024,393.473935557275,"2030"
"2772",-118.798331010016,35.943384808599,194.080540585044,"2030"
"2795",-118.783357320161,34.9797010783239,1577.45453554535,"2030"
"2824",-118.931121736459,35.3272128069404,500,"2030"
"2833",-118.873920429889,35.3693071519382,148.876316763596,"2030"
"2893",-119.038837256933,35.2624633626764,500.000000000001,"2030"
"2897",-118.796471969966,35.4162277276774,233.862176879853,"2030"
"2900",-119.150401623275,34.9473229582053,404.820765183779,"2030"
"2904",-117.880164893465,34.9084872032804,134.601658384983,"2030"
"2912",-118.464084346732,34.980430673458,26.9264979000469,"2030"
"2914",-119.767704460078,35.6479415948574,500,"2030"
"2915",-118.841675595596,35.6576891087084,343.016541694976,"2030"
"2923",-118.17727782098,35.5947531857608,61.1549473898511,"2030"
"2931",-117.935588992965,35.2508199420292,500,"2030"
"2934",-117.780318334342,35.1804827993342,52.9453159938259,"2030"
"2935",-118.337814221164,35.2801940255313,372.930539600269,"2030"
"2947",-119.503039394754,35.2672331211903,500,"2030"
"2949",-119.195697139978,35.6433699474497,591.052980557851,"2030"
"3000",-119.820603803423,38.597094081245,500,"2030"
"3004",-120.933979846297,38.4175792086332,418.550476059264,"2030"
"3010",-120.710039587374,38.0219900587912,267.526720398035,"2030"
"3013",-117.328777996373,36.4460848855241,92.0888317503315,"2030"
"3014",-118.286446877807,37.3172240688691,80.3593281446739,"2030"
"3018",-119.723391382274,37.6706679769965,252.097128288953,"2030"
"3019",-120.183540016953,37.5952158760793,74.5622520584796,"2030"
"3020",-120.025456844301,37.3754860789222,827.592593968532,"2030"
"3021",-119.203393590944,38.1671371795063,91.3239719298943,"2030"
"3022",-118.519674002668,37.6917935398911,8.39895848444664,"2030"
"3029",-119.988986491895,38.2028029889458,297.918943957328,"2030"
"3030",-119.691848566942,37.9432606870394,37.9420501896563,"2030"
"3034",-120.43422150028,37.7738081179365,67.096910541059,"2030"
"3100",-120.969547222813,36.5275658678316,147.027545355537,"2030"
"3101",-121.522474911746,36.8328393148974,549.52877007783,"2030"
"3137",-121.94674849136,36.9911082165316,488.294611382786,"2030"
"3211",-121.451295679041,36.3477051989184,289.495995769598,"2030"
"3213",-121.414572320493,36.5725946649201,52.7387701333807,"2030"
"3216",-121.785269373638,36.7095585154616,500,"2030"
"3252",-120.910810052476,35.9605171998839,182.944272030358,"2030"
"3301",-119.987896653595,35.2280107839926,500,"2030"
"3303",-120.885732604978,35.6912579933363,286.708378863308,"2030"
"3324",-120.79052213703,35.3331866095589,128.924874988843,"2030"
"3362",-120.032558934441,34.703891202709,59.5760173557107,"2030"
"3363",-120.272681241429,34.5336955197478,178.653506825908,"2030"
"3364",-120.020260668448,34.5540054410697,256.034201071357,"2030"
"3385",-120.398762231821,34.9573496770783,421.760177855965,"2030"
"3400",-119.14444167002,34.6387778665453,179.90620220395,"2030"
"3410",-118.796347537522,34.421256824616,513.374292016184,"2030"
"3452",-119.021389590792,34.3069933463154,1000,"2030"
"3501",-118.851725942679,34.1544580895014,1145.93558155836,"2030"
"3602",-117.863719280165,34.2984142808029,500,"2030"
"3627",-117.973544177759,34.7492445733967,1000,"2030"
"3628",-117.760267982291,34.6863091808921,500,"2030"
"3692",-118.295530885329,34.3610479384464,7500,"2030"
"3699",-118.635989122871,34.6336006686388,18236.4373705052,"2030"
"3725",-118.575645706117,34.2868308272977,404.659889979844,"2030"
"3822",-118.530411156452,34.1647330588885,499.999999999999,"2030"
"4023",-118.268323854909,34.088080550352,7500,"2030"
"4280",-118.168119072013,33.9425532733297,451.868491139205,"2030"
"4547",-118.373885250537,33.9540321067406,7500,"2030"
"4622",-118.23638607237,33.8346288189,10000,"2030"
"4916",-117.938110012158,34.0621470608439,1500,"2030"
"5055",-117.759220651964,34.0827648185871,223.596601455652,"2030"
"5101",-117.283558694141,35.3859426272637,15000,"2030"
"5138",-115.46865474482,34.9341607638801,18213.0843133858,"2030"
"5139",-115.854705571636,35.3999329883185,228.48223755869,"2030"
"5140",-116.600165334143,35.4378697094107,18534.3026385463,"2030"
"5142",-116.243848776799,34.0792339816679,1500,"2030"
"5144",-116.597547636965,34.3658095836312,20000,"2030"
"5146",-115.873072280476,34.1547120022446,1500,"2030"
"5148",-114.802781067676,34.5052103801359,178.710453604765,"2030"
"5157",-116.864603238637,34.1396883625477,38.2112539969941,"2030"
"5158",-117.382061424215,34.8071658056363,500,"2030"
"5160",-116.993017791236,34.6370083569501,684.788683047771,"2030"
"5194",-115.44571870322,34.2568403214839,415.261208371692,"2030"
"5195",-116.440648697204,34.8449949462717,500,"2030"
"5199",-117.563291588792,34.3424727961093,500,"2030"
"5205",-117.703352050553,33.9709326478646,621.106391903451,"2030"
"5206",-117.695642494353,33.9286025685133,14285.0157481851,"2030"
"5310",-117.471075966127,34.0564816055619,1283.53345588528,"2030"
"5317",-117.394377230289,34.182499704916,500,"2030"
"5376",-117.317235072239,34.0322513505524,5000,"2030"
"5517",-117.166368413146,33.7191299192946,1500,"2030"
"5523",-117.405570245519,33.5757245908217,380.61364742411,"2030"
"5581",-117.408608099531,33.7795143210514,1500,"2030"
"5591",-117.226493333489,33.9286981743004,245.366338880992,"2030"
"5600",-115.604774591728,33.2376659836729,500,"2030"
"5601",-115.414596307799,32.9907854099583,499.999999999994,"2030"
"5614",-114.998545332192,33.0746190033165,10000,"2030"
"5615",-115.87060216784,33.1596630043049,500,"2030"
"5617",-116.554430883838,33.7616414970688,11284.9769652002,"2030"
"5624",-117.091200707386,33.9730684088259,956.357762630121,"2030"
"5636",-116.764300994005,33.6302219056992,774.296180814145,"2030"
"5665",-116.152827890945,33.5265770951924,891.520894287081,"2030"
"5668",-115.582296891338,33.8812406589577,5999.66510956141,"2030"
"5669",-114.653336374328,33.5361198240549,16017.4962715516,"2030"
"5675",-116.338604792653,33.7955264133332,500,"2030"
"5681",-114.738447232203,33.8118437542552,451.168132405902,"2030"
"5693",-115.151865509688,33.7252445010949,0.13407799720742,"2030"
"5786",-117.812476652612,33.9225923339992,4359.60503054688,"2030"
"5805",-117.98977211796,33.7409210603358,697.934427733771,"2030"
"5863",-118.023663164894,33.7650643084092,403.948953728312,"2030"
"5900",-117.783272033275,33.6034891603085,8904.58617563218,"2030"
"6006",-117.690417212243,33.4728015660934,750,"2030"
"6099",-116.335421019885,33.5106594151111,500,"2030"
"6100",-116.290432218708,33.1160252774371,500,"2030"
"6101",-116.438925962994,32.7034492318799,500,"2030"
"6102",-116.704173911736,33.2411454996252,15000,"2030"
"6136",-116.900866675007,32.7236685351833,6849.87993630061,"2030"
"6223",-117.327636656384,33.12177980106,3000,"2030"
"6246",-117.414278764489,33.3616079951512,13131.1205103025,"2030"
"6264",-117.255227004675,33.1862084407157,1281.44727161735,"2030"
"6390",-117.192303093249,33.0331613611319,1500,"2030"
"6518",-117.036648189057,32.7733154243274,6801.70382962912,"2030"
"6836",-115.92625092292,32.815208160556,1500,"2030"
"109",-123.755197379477,41.1541477436378,3000,"2035"
"116",-124.056933434818,40.4424556590573,500,"2035"
"122",-120.592987698823,40.8639250224093,500,"2035"
"130",-120.50537088862,41.5761323329595,408.33776404,"2035"
"150",-122.364343087107,40.6739851895282,15000,"2035"
"152",-122.010535385645,40.5273529792685,14360.629316224,"2035"
"156",-122.359142806701,40.9950928788783,26.4791241852722,"2035"
"157",-121.997793569239,40.8695228215215,500,"2035"
"158",-121.513203795865,40.6729642834579,433.591870538211,"2035"
"161",-122.041755606452,41.7974598413151,500,"2035"
